"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","31-May-2013","       1499.40","       1491.00","       1509.25","       1476.75","       1501.00","       1498.45","       1497.66","     964934","          1445147070.85","      51533","     676494","         70.11"
"TCS","EQ","03-Jun-2013","       1498.45","       1504.00","       1507.00","       1457.10","       1470.00","       1469.40","       1473.07","    1548806","          2281500480.60","      82050","    1250465","         80.74"
"TCS","EQ","04-Jun-2013","       1469.40","       1460.00","       1473.90","       1450.15","       1464.00","       1465.35","       1462.21","     652660","           954328224.10","      31601","     361861","         55.44"
"TCS","EQ","05-Jun-2013","       1465.35","       1461.10","       1472.65","       1452.70","       1472.40","       1467.80","       1464.41","     864338","          1265747022.65","      51676","     480142","         55.55"
"TCS","EQ","06-Jun-2013","       1467.80","       1453.70","       1478.50","       1452.05","       1472.00","       1470.75","       1469.36","    1270226","          1866415602.50","      61001","     878236","         69.14"
"TCS","EQ","07-Jun-2013","       1470.75","       1470.10","       1539.00","       1468.00","       1522.60","       1518.95","       1514.43","    1775422","          2688751636.25","      94737","     981161","         55.26"
"TCS","EQ","10-Jun-2013","       1518.95","       1525.05","       1544.70","       1519.10","       1529.15","       1525.05","       1532.04","    1680215","          2574158334.35","      49431","    1208995","         71.95"
"TCS","EQ","11-Jun-2013","       1525.05","       1530.20","       1542.00","       1492.00","       1494.85","       1501.55","       1518.72","    1102734","          1674743488.10","      50255","     683461","         61.98"
"TCS","EQ","12-Jun-2013","       1501.55","       1494.10","       1495.10","       1462.05","       1470.85","       1468.10","       1472.95","    2402977","          3539454358.05","      40672","    2098252","         87.32"
"TCS","EQ","13-Jun-2013","       1468.10","       1460.00","       1464.00","       1435.10","       1439.00","       1445.65","       1449.19","    1575671","          2283449223.80","      37679","    1355224","         86.01"
"TCS","EQ","14-Jun-2013","       1445.65","       1448.00","       1457.25","       1431.00","       1454.00","       1450.70","       1445.98","    1552998","          2245611750.60","      50954","    1248783","         80.41"
"TCS","EQ","17-Jun-2013","       1450.70","       1453.00","       1465.00","       1428.00","       1451.80","       1452.45","       1445.11","    1292081","          1867204501.70","      33543","     986922","         76.38"
"TCS","EQ","18-Jun-2013","       1452.45","       1455.00","       1460.00","       1440.15","       1442.05","       1443.80","       1446.82","    1145764","          1657716389.50","      35144","     835162","         72.89"
"TCS","EQ","19-Jun-2013","       1443.80","       1454.90","       1454.90","       1423.55","       1424.25","       1427.70","       1431.67","    1069894","          1531740349.35","      54286","     749250","         70.03"
"TCS","EQ","20-Jun-2013","       1427.70","       1421.00","       1433.15","       1399.10","       1399.10","       1404.50","       1420.04","    2086439","          2962832290.85","      99552","    1430840","         68.58"
"TCS","EQ","21-Jun-2013","       1404.50","       1408.80","       1431.85","       1408.00","       1422.00","       1422.25","       1421.39","    1424112","          2024223029.20","      51685","    1016124","         71.35"
"TCS","EQ","24-Jun-2013","       1422.25","       1415.00","       1434.10","       1400.10","       1412.90","       1410.70","       1418.87","     944582","          1340239272.95","      51312","     611939","         64.78"
"TCS","EQ","25-Jun-2013","       1410.70","       1413.50","       1427.10","       1380.70","       1391.00","       1392.30","       1413.83","     930274","          1315244839.30","      53885","     619250","         66.57"
"TCS","EQ","26-Jun-2013","       1392.30","       1396.90","       1447.75","       1381.05","       1446.00","       1437.70","       1422.62","    1163244","          1654857667.25","      55304","     681566","         58.59"
"TCS","EQ","27-Jun-2013","       1437.70","       1447.80","       1497.00","       1442.00","       1485.00","       1491.90","       1472.05","    1910339","          2812117983.80","      65973","     958494","         50.17"
"TCS","EQ","28-Jun-2013","       1491.90","       1495.00","       1524.30","       1458.20","       1521.00","       1518.15","       1499.03","    2408548","          3610485523.45","     123933","    1659939","         68.92"
"TCS","EQ","01-Jul-2013","       1518.15","       1512.00","       1516.70","       1483.40","       1489.00","       1492.35","       1495.42","     677326","          1012885599.65","      36062","     379248","         55.99"
"TCS","EQ","02-Jul-2013","       1492.35","       1493.10","       1508.50","       1486.65","       1500.00","       1500.55","       1497.24","     828621","          1240644824.95","      28099","     579089","         69.89"
"TCS","EQ","03-Jul-2013","       1500.55","       1497.70","       1519.00","       1465.00","       1485.00","       1489.80","       1491.55","     765453","          1141708976.30","      48225","     425866","         55.64"
"TCS","EQ","04-Jul-2013","       1489.80","       1490.85","       1541.00","       1490.00","       1540.00","       1538.30","       1522.88","     958530","          1459725830.20","      35318","     489276","         51.04"
"TCS","EQ","05-Jul-2013","       1538.30","       1542.00","       1558.00","       1522.00","       1529.00","       1530.20","       1540.98","     646506","           996254176.70","      33664","     326938","         50.57"
"TCS","EQ","08-Jul-2013","       1530.20","       1528.00","       1535.00","       1500.00","       1507.00","       1506.65","       1517.40","     829398","          1258530157.10","      44702","     533051","         64.27"
"TCS","EQ","09-Jul-2013","       1506.65","       1495.30","       1521.75","       1495.30","       1504.15","       1504.90","       1507.34","     548663","           827023030.55","      31904","     354732","         64.65"
"TCS","EQ","10-Jul-2013","       1504.90","       1510.00","       1526.80","       1498.00","       1519.00","       1511.95","       1510.17","     661312","           998690768.25","      44391","     399510","         60.41"
"TCS","EQ","11-Jul-2013","       1511.95","       1520.00","       1570.00","       1520.00","       1560.00","       1564.55","       1551.39","    1167637","          1811457431.95","      58336","     769650","         65.92"
"TCS","EQ","12-Jul-2013","       1564.55","       1595.00","       1624.80","       1579.30","       1610.00","       1609.85","       1607.04","    1625768","          2612680638.90","      77332","     841872","         51.78"
"TCS","EQ","15-Jul-2013","       1609.85","       1601.10","       1647.30","       1599.30","       1640.00","       1641.75","       1634.96","    1030285","          1684478563.80","      57355","     579863","         56.28"
"TCS","EQ","16-Jul-2013","       1641.75","       1625.00","       1666.35","       1617.60","       1647.00","       1649.35","       1650.53","    1112493","          1836203944.20","      39701","     747193","         67.16"
"TCS","EQ","17-Jul-2013","       1649.35","       1645.05","       1684.95","       1645.05","       1675.00","       1678.50","       1674.44","    1499625","          2511029102.75","      52818","    1069952","         71.35"
"TCS","EQ","18-Jul-2013","       1678.50","       1680.00","       1692.30","       1644.00","       1658.50","       1660.40","       1663.84","    1722766","          2866403427.30","      82338","    1010744","         58.67"
"TCS","EQ","19-Jul-2013","       1660.40","       1719.00","       1759.00","       1700.00","       1743.00","       1742.80","       1738.01","    4275402","          7430699822.15","     131525","    1970241","         46.08"
